user_id,course_id,rating
561,267,2.0
138,21,4.0
302,223,3.0
74,20,5.0
997,398,3.0
569,69,1.0
720,188,2.0
934,208,2.0
141,237,5.0
160,145,4.0
379,381,5.0
979,396,4.0
973,324,2.0
304,156,3.0
300,159,4.0
511,279,1.0
533,386,5.0
907,118,3.0
386,338,4.0
840,394,3.0
216,277,4.0
250,171,4.0
76,112,4.0
466,96,4.0
276,277,4.0
312,347,5.0
274,81,3.0
666,382,4.0
555,94,3.0
256,242,4.0
845,117,5.0
141,390,2.0
929,388,4.0
48,99,4.0
570,253,5.0
747,284,4.0
156,91,3.0
324,230,5.0
41,362,3.0
416,123,5.0
377,240,3.0
322,43,3.0
2,238,3.0
36,232,3.0
801,18,3.0
83,10,4.0
233,222,2.0
870,321,5.0
755,367,2.0
63,174,3.0
169,140,5.0
706,369,5.0
756,295,3.0
929,136,3.0
588,35,4.0
789,165,4.0
901,273,5.0
354,97,4.0
361,61,4.0
980,365,2.0
653,377,4.0
682,340,5.0
750,170,3.0
299,196,1.0
668,99,5.0
892,133,1.0
264,149,3.0
261,34,4.0
43,96,5.0
355,140,3.0
866,283,3.0
970,269,1.0
687,281,1.0
832,198,4.0
668,4,4.0
214,280,2.0
901,57,4.0
712,8,3.0
522,124,4.0
859,27,4.0
847,133,4.0
264,315,4.0
60,80,5.0
606,41,5.0
116,340,2.0
533,252,4.0
215,44,3.0
344,214,5.0
428,65,4.0
518,294,5.0
313,203,5.0
577,252,4.0
764,291,5.0
515,179,3.0
54,66,1.0
271,214,4.0
183,260,5.0
94,256,4.0
496,40,4.0
436,37,3.0
716,393,1.0
123,295,4.0
286,276,4.0
143,249,1.0
921,67,3.0
794,220,4.0
750,32,3.0
273,174,4.0
868,388,4.0
412,71,5.0
357,241,3.0
719,57,3.0
127,18,3.0
494,388,5.0
536,308,2.0
287,53,3.0
698,287,4.0
76,394,3.0
876,312,3.0
445,147,4.0
381,395,5.0
941,100,2.0
108,270,5.0
757,265,1.0
605,153,2.0
915,130,3.0
61,258,2.0
269,305,5.0
777,151,3.0
329,400,4.0
729,377,4.0
909,210,4.0
171,101,5.0
323,29,5.0
751,5,3.0
517,85,5.0
26,327,5.0
412,382,3.0
313,236,4.0
838,133,5.0
246,39,4.0
626,267,2.0
999,227,1.0
761,281,4.0
212,36,5.0
240,364,5.0
608,187,3.0
350,195,4.0
987,358,5.0
227,56,2.0
119,238,3.0
737,334,5.0
1,219,4.0
140,397,2.0
367,112,3.0
866,6,5.0
615,301,3.0
873,187,5.0
331,257,1.0
464,83,1.0
14,131,2.0
929,212,3.0
108,259,3.0
165,349,4.0
25,43,2.0
556,212,3.0
750,226,5.0
246,313,5.0
790,70,5.0
256,122,3.0
820,326,3.0
209,349,5.0
917,330,5.0
438,14,5.0
958,94,3.0
249,241,2.0
286,30,4.0
304,167,4.0
998,202,4.0
15,300,3.0
663,114,4.0
526,310,5.0
171,380,4.0
940,230,4.0
658,57,4.0
713,106,5.0
14,21,3.0
546,373,3.0
847,231,5.0
775,69,3.0
246,373,4.0
793,322,4.0
674,376,5.0
140,253,3.0
303,166,5.0
266,355,5.0
229,224,4.0
199,115,3.0
555,166,4.0
627,327,4.0
982,58,3.0
504,182,4.0
442,256,5.0
90,141,4.0
742,396,5.0
827,219,5.0
271,226,2.0
864,21,4.0
737,126,1.0
406,202,5.0
88,391,4.0
868,129,3.0
320,273,4.0
637,10,5.0
16,368,3.0
360,231,4.0
952,100,4.0
517,7,1.0
219,268,5.0
712,281,4.0
10,254,3.0
931,103,4.0
328,33,5.0
183,102,4.0
17,283,2.0
405,17,3.0
432,44,3.0
25,201,4.0
279,75,4.0
255,272,5.0
525,336,2.0
35,114,5.0
855,248,1.0
156,365,4.0
963,351,5.0
303,118,5.0
320,218,2.0
693,44,3.0
198,345,5.0
827,99,2.0
712,308,3.0
147,212,3.0
544,346,1.0
442,202,5.0
801,142,5.0
978,309,4.0
810,292,4.0
229,115,4.0
208,190,3.0
619,227,4.0
837,181,4.0
799,173,5.0
896,387,4.0
471,168,1.0
198,204,1.0
574,71,3.0
688,391,5.0
579,397,5.0
553,231,5.0
833,226,4.0
740,36,4.0
928,181,4.0
303,199,4.0
928,14,5.0
884,1,5.0
889,314,4.0
511,333,3.0
274,196,4.0
603,272,5.0
590,391,1.0
14,170,4.0
830,43,4.0
475,75,4.0
753,323,3.0
684,316,2.0
328,114,5.0
822,2,5.0
784,247,5.0
746,315,5.0
480,24,2.0
842,182,4.0
352,343,5.0
94,327,3.0
53,370,2.0
610,118,4.0
358,61,4.0
760,264,3.0
148,46,4.0
543,213,3.0
447,278,3.0
616,154,3.0
869,155,3.0
792,25,3.0
804,234,5.0
685,118,4.0
314,83,2.0
648,306,4.0
811,352,4.0
211,82,5.0
433,360,5.0
661,75,3.0
6,55,2.0
844,15,4.0
167,376,5.0
677,185,4.0
356,65,3.0
191,142,4.0
665,380,4.0
854,252,4.0
11,202,5.0
238,369,3.0
308,69,4.0
783,149,3.0
513,395,4.0
440,147,4.0
606,370,5.0
233,148,3.0
780,248,3.0
98,106,4.0
450,113,3.0
978,370,4.0
758,267,3.0
895,339,4.0
626,94,5.0
68,149,5.0
676,250,5.0
893,184,4.0
537,358,5.0
217,337,4.0
335,375,4.0
172,363,5.0
307,153,4.0
602,376,5.0
161,195,5.0
678,222,1.0
407,343,5.0
88,140,4.0
276,146,3.0
246,346,5.0
752,94,4.0
520,170,4.0
640,222,4.0
109,234,5.0
717,88,5.0
892,240,3.0
618,107,4.0
738,21,4.0
598,41,4.0
485,172,4.0
160,51,3.0
172,332,5.0
852,66,4.0
344,271,4.0
866,117,5.0
259,256,4.0
393,271,5.0
267,387,4.0
860,39,4.0
678,307,4.0
351,211,5.0
316,51,4.0
15,201,2.0
852,156,4.0
466,242,1.0
277,347,3.0
750,394,1.0
778,90,4.0
67,20,4.0
454,25,4.0
12,65,3.0
835,133,5.0
644,275,3.0
829,200,3.0
452,216,4.0
310,233,5.0
337,275,5.0
434,151,5.0
471,204,4.0
974,327,4.0
937,35,2.0
1,206,4.0
466,91,1.0
257,355,4.0
594,372,4.0
99,53,5.0
824,359,5.0
343,246,4.0
279,262,2.0
431,261,3.0
760,255,3.0
265,3,4.0
762,192,2.0
807,269,4.0
41,331,3.0
433,291,5.0
323,388,3.0
864,369,2.0
205,56,3.0
732,168,3.0
826,318,5.0
278,260,1.0
481,291,4.0
105,227,5.0
943,190,2.0
377,171,5.0
827,372,4.0
987,320,4.0
593,60,4.0
877,261,4.0
644,14,5.0
956,22,5.0
693,396,4.0
280,13,1.0
552,282,3.0
798,64,3.0
88,124,4.0
905,214,5.0
294,149,4.0
804,122,2.0
963,283,4.0
967,194,3.0
593,107,4.0
930,206,3.0
546,64,5.0
761,105,3.0
620,222,4.0
702,395,3.0
733,324,3.0
425,249,5.0
524,68,3.0
260,126,2.0
333,330,4.0
171,1,3.0
721,241,1.0
981,89,5.0
473,141,5.0
687,50,5.0
680,391,3.0
490,332,4.0
270,362,5.0
129,375,4.0
1,367,1.0
495,174,4.0
318,232,4.0
211,215,4.0
924,94,4.0
718,2,3.0
753,258,4.0
476,94,4.0
573,360,4.0
786,398,1.0
356,48,4.0
53,241,4.0
27,59,3.0
961,395,5.0
450,366,1.0
468,168,4.0
966,340,5.0
950,399,4.0
182,302,5.0
956,95,5.0
692,97,4.0
789,238,4.0
13,301,4.0
915,155,3.0
391,281,2.0
932,71,4.0
920,189,4.0
69,308,3.0
691,33,5.0
714,38,3.0
261,374,1.0
800,5,5.0
731,284,5.0
780,200,4.0
226,18,3.0
10,39,3.0
44,197,3.0
943,367,5.0
789,236,5.0
824,383,4.0
344,254,2.0
518,330,5.0
814,20,5.0
422,291,5.0
434,47,5.0
983,108,1.0
575,308,3.0
254,60,4.0
195,251,5.0
543,310,2.0
794,141,5.0
275,224,3.0
250,231,4.0
610,192,5.0
339,259,3.0
6,141,3.0
27,105,4.0
784,279,5.0
668,77,5.0
642,174,3.0
832,343,5.0
427,78,5.0
782,172,2.0
361,236,2.0
738,338,3.0
211,286,4.0
848,115,1.0
965,55,3.0
689,353,3.0
624,118,5.0
353,62,4.0
330,323,2.0
29,227,5.0
551,1,4.0
869,186,5.0
950,199,2.0
182,130,4.0
131,142,3.0
167,385,5.0
92,230,5.0
590,271,4.0
682,115,5.0
344,346,4.0
787,309,4.0
994,62,3.0
368,292,1.0
792,241,4.0
925,233,4.0
123,137,5.0
527,330,3.0
742,176,5.0
53,335,4.0
553,293,3.0
707,136,4.0
766,189,5.0
71,233,5.0
956,268,5.0
878,336,5.0
836,301,2.0
829,76,1.0
399,99,5.0
2,122,3.0
16,279,4.0
553,375,1.0
208,132,2.0
796,178,4.0
284,123,2.0
794,167,1.0
54,13,2.0
260,80,4.0
60,47,3.0
714,261,5.0
256,286,2.0
944,284,2.0
953,171,4.0
961,393,3.0
652,298,3.0
346,185,3.0
461,99,3.0
627,269,5.0
621,396,3.0
897,387,4.0
539,214,3.0
592,366,2.0
273,261,3.0
490,182,2.0
602,71,1.0
327,171,3.0
880,240,5.0
61,186,4.0
182,219,1.0
557,385,5.0
862,28,4.0
798,284,5.0
107,233,5.0
851,202,5.0
738,41,4.0
890,170,1.0
372,139,3.0
236,288,4.0
500,67,4.0
793,28,3.0
723,234,2.0
946,19,5.0
941,113,3.0
358,126,2.0
252,41,5.0
964,205,5.0
595,24,2.0
73,183,3.0
771,30,4.0
480,322,5.0
356,105,3.0
528,282,5.0
146,156,3.0
542,105,4.0
560,183,2.0
42,165,2.0
864,94,2.0
88,257,4.0
372,291,1.0
927,365,5.0
409,363,5.0
153,323,4.0
480,212,4.0
130,192,5.0
979,148,4.0
887,338,3.0
291,172,5.0
149,148,4.0
905,186,4.0
257,211,5.0
908,350,2.0
690,344,5.0
29,127,3.0
334,69,2.0
102,262,4.0
289,137,4.0
67,151,4.0
840,212,5.0
628,136,4.0
678,228,4.0
290,330,3.0
555,291,5.0
253,346,2.0
577,304,2.0
807,214,5.0
153,360,4.0
869,288,5.0
892,379,2.0
752,67,4.0
243,276,3.0
159,152,3.0
456,42,4.0
469,335,3.0
366,294,4.0
394,267,5.0
535,318,4.0
121,349,5.0
643,307,1.0
499,177,4.0
581,264,5.0
227,368,5.0
227,72,3.0
953,72,5.0
46,150,3.0
773,175,4.0
704,159,4.0
812,175,4.0
279,50,4.0
36,139,4.0
505,56,5.0
837,293,4.0
510,394,2.0
810,158,5.0
486,166,4.0
370,378,2.0
395,391,2.0
546,63,3.0
903,43,2.0
148,7,5.0
505,293,2.0
871,42,4.0
384,104,4.0
590,124,4.0
934,167,5.0
766,169,5.0
32,184,5.0
972,337,2.0
76,69,5.0
549,135,3.0
513,60,3.0
839,347,5.0
776,375,5.0
391,135,5.0
20,327,5.0
374,143,5.0
483,125,4.0
951,354,3.0
956,131,5.0
478,160,2.0
395,356,5.0
483,374,3.0
610,261,4.0
658,3,5.0
802,342,5.0
286,48,4.0
957,147,5.0
180,297,5.0
353,81,5.0
434,297,4.0
740,82,2.0
596,243,4.0
988,174,4.0
839,105,4.0
681,239,4.0
294,283,3.0
422,369,2.0
782,37,4.0
712,170,2.0
637,163,4.0
354,250,4.0
740,145,5.0
858,92,5.0
278,169,4.0
575,322,2.0
488,242,5.0
551,350,4.0
68,57,2.0
201,87,4.0
512,248,4.0
716,206,1.0
774,123,4.0
787,175,4.0
546,171,3.0
537,97,4.0
290,110,5.0
107,267,4.0
945,386,1.0
550,271,4.0
828,132,2.0
782,370,4.0
77,215,5.0
651,80,2.0
343,332,4.0
95,166,5.0
958,321,4.0
868,229,2.0
734,233,3.0
352,204,5.0
981,380,4.0
949,277,5.0
159,317,5.0
203,176,5.0
25,18,4.0
796,260,4.0
149,326,5.0
606,148,5.0
736,121,2.0
287,356,4.0
200,273,4.0
813,367,4.0
306,179,3.0
968,98,4.0
285,195,4.0
3,248,5.0
471,332,1.0
3,260,4.0
773,57,1.0
595,200,5.0
934,279,4.0
205,365,4.0
293,390,3.0
509,372,4.0
57,92,2.0
571,259,3.0
117,195,2.0
353,392,3.0
36,112,4.0
828,290,5.0
766,239,3.0
88,176,3.0
343,297,2.0
416,307,2.0
209,90,2.0
378,335,5.0
790,18,5.0
514,94,4.0
807,17,1.0
667,177,5.0
63,285,5.0
616,270,3.0
792,28,4.0
217,357,4.0
286,34,1.0
412,331,4.0
922,185,4.0
27,112,5.0
137,26,4.0
781,177,4.0
110,112,1.0
267,266,2.0
309,54,4.0
874,395,1.0
325,226,4.0
174,344,4.0
747,198,2.0
281,105,5.0
302,205,3.0
428,141,2.0
145,14,5.0
742,378,3.0
632,182,5.0
31,279,4.0
225,371,2.0
177,84,5.0
8,150,5.0
163,119,5.0
856,271,3.0
991,261,3.0
604,117,3.0
358,219,3.0
421,149,1.0
54,139,4.0
858,237,5.0
498,292,3.0
441,234,5.0
922,210,3.0
997,98,5.0
790,24,5.0
828,149,3.0
519,53,5.0
503,309,5.0
491,95,5.0
360,115,3.0
187,269,5.0
539,123,3.0
416,254,4.0
939,52,2.0
802,390,4.0
849,167,1.0
775,262,1.0
821,1,5.0
604,103,5.0
635,102,4.0
472,177,4.0
557,378,3.0
840,367,4.0
821,276,5.0
578,395,5.0
197,263,4.0
944,43,4.0
36,129,3.0
61,26,4.0
121,158,4.0
271,311,4.0
788,345,3.0
676,243,3.0
631,237,4.0
595,272,3.0
725,225,3.0
162,79,3.0
127,181,5.0
446,89,5.0
249,181,2.0
631,184,5.0
566,112,5.0
691,50,1.0
27,367,5.0
875,390,3.0
462,6,3.0
530,159,3.0
952,195,4.0
506,190,4.0
133,208,3.0
272,21,5.0
805,309,4.0
281,64,4.0
229,102,3.0
92,335,5.0
970,315,3.0
240,272,4.0
848,277,5.0
139,327,5.0
465,398,5.0
498,161,4.0
550,335,2.0
89,64,4.0
225,386,5.0
654,396,3.0
435,10,4.0
487,296,5.0
700,70,3.0
805,186,4.0
609,327,1.0
290,145,2.0
338,53,4.0
832,109,5.0
61,25,4.0
431,99,4.0
809,315,3.0
189,305,3.0
773,267,5.0
40,114,3.0
838,110,4.0
388,269,5.0
265,315,2.0
992,11,4.0
369,152,4.0
82,125,4.0
598,298,4.0
716,281,5.0
408,191,5.0
874,257,3.0
546,180,5.0
151,110,4.0
814,397,5.0
767,14,5.0
656,207,5.0
735,268,3.0
75,43,1.0
795,383,4.0
208,227,5.0
848,68,4.0
603,271,4.0
719,252,4.0
614,136,4.0
544,277,3.0
439,268,2.0
187,330,4.0
210,368,2.0
767,131,5.0
443,33,3.0
749,3,3.0
220,362,5.0
28,393,5.0
522,109,5.0
658,181,3.0
657,49,4.0
773,329,4.0
920,121,5.0
519,20,3.0
364,200,1.0
245,64,5.0
665,17,5.0
867,295,2.0
750,272,5.0
462,157,5.0
250,266,3.0
653,182,3.0
270,307,4.0
422,285,5.0
832,279,4.0
784,44,3.0
109,65,4.0
353,98,4.0
409,87,5.0
856,394,4.0
741,130,3.0
765,110,4.0
215,312,5.0
960,24,4.0
28,318,3.0
266,384,5.0
927,63,5.0
519,155,5.0
764,373,5.0
50,189,4.0
202,99,5.0
977,160,4.0
28,188,4.0
198,209,5.0
770,257,5.0
233,204,2.0
583,1,3.0
483,216,3.0
403,4,5.0
812,30,1.0
106,122,3.0
983,203,4.0
241,53,4.0
310,244,2.0
913,64,5.0
209,52,4.0
850,107,5.0
120,67,2.0
977,202,4.0
888,157,3.0
114,133,5.0
454,232,5.0
773,50,3.0
475,364,5.0
993,152,3.0
723,82,5.0
677,151,4.0
577,250,1.0
630,134,5.0
347,368,1.0
934,17,4.0
522,230,5.0
727,306,4.0
151,45,4.0
422,139,5.0
384,269,3.0
449,357,5.0
10,350,3.0
745,226,5.0
292,4,4.0
893,189,5.0
588,295,2.0
830,275,5.0
606,313,4.0
259,279,3.0
590,198,5.0
677,7,4.0
600,180,3.0
956,134,2.0
110,125,2.0
301,140,4.0
70,373,3.0
224,224,5.0
631,331,3.0
343,357,5.0
256,155,4.0
404,271,4.0
29,183,4.0
561,327,4.0
490,222,4.0
360,37,5.0
280,55,5.0
108,206,3.0
509,6,5.0
171,363,4.0
756,180,3.0
733,30,4.0
510,222,5.0
458,55,4.0
850,262,5.0
980,311,4.0
888,386,4.0
11,88,4.0
643,271,5.0
427,337,4.0
577,104,4.0
173,289,3.0
204,155,1.0
462,78,5.0
278,137,3.0
737,57,2.0
274,396,4.0
869,173,3.0
610,391,5.0
342,260,1.0
174,212,5.0
978,272,4.0
649,83,5.0
207,117,4.0
733,283,2.0
762,301,4.0
90,28,4.0
217,309,3.0
30,256,5.0
396,9,3.0
933,370,2.0
214,154,2.0
613,10,5.0
281,180,5.0
309,107,5.0
505,280,1.0
155,344,5.0
380,295,3.0
870,76,5.0
337,230,5.0
984,221,4.0
714,285,3.0
629,197,5.0
498,104,3.0
103,9,2.0
847,329,3.0
796,27,4.0
161,115,1.0
678,136,5.0
164,363,3.0
945,169,2.0
158,398,5.0
366,302,4.0
784,394,4.0
50,324,5.0
463,75,5.0
727,230,4.0
188,129,4.0
365,165,5.0
629,210,3.0
273,327,4.0
411,265,1.0
341,229,5.0
810,237,2.0
250,70,1.0
345,35,5.0
987,360,4.0
107,374,2.0
488,44,3.0
425,49,3.0
577,114,4.0
398,162,5.0
15,37,4.0
818,46,4.0
303,274,4.0
409,208,5.0
241,89,4.0
255,344,1.0
99,59,4.0
677,288,5.0
534,354,4.0
12,5,5.0
347,20,5.0
446,336,4.0
173,193,3.0
791,140,2.0
587,234,4.0
649,282,4.0
477,238,3.0
178,345,4.0
222,386,3.0
895,359,4.0
965,46,3.0
191,326,3.0
344,104,3.0
308,382,4.0
24,125,3.0
51,258,4.0
105,69,3.0
675,339,4.0
506,80,3.0
767,209,5.0
419,305,5.0
314,306,5.0
308,40,5.0
245,310,4.0
981,145,3.0
568,30,3.0
930,214,4.0
733,382,2.0
961,104,4.0
498,127,5.0
33,334,5.0
530,375,4.0
744,266,4.0
440,49,3.0
870,151,5.0
878,345,4.0
183,205,5.0
621,150,3.0
490,131,5.0
903,375,3.0
504,219,3.0
546,11,4.0
71,164,3.0
645,283,4.0
416,345,3.0
866,15,4.0
483,20,4.0
162,127,4.0
430,219,3.0
737,167,5.0
164,311,2.0
50,330,3.0
280,364,4.0
173,154,5.0
492,83,2.0
267,128,5.0
418,230,4.0
513,297,5.0
80,174,5.0
705,240,4.0
89,254,5.0
710,290,2.0
526,328,3.0
178,95,5.0
416,311,4.0
732,220,4.0
184,115,4.0
620,47,4.0
706,70,4.0
986,75,3.0
790,333,3.0
956,370,4.0
900,44,4.0
466,250,4.0
473,273,1.0
236,46,2.0
655,233,3.0
266,190,5.0
357,191,5.0
505,352,4.0
885,322,3.0
163,294,5.0
185,95,4.0
309,148,5.0
882,142,5.0
497,301,4.0
861,72,1.0
115,206,4.0
911,42,4.0
604,68,5.0
841,151,3.0
407,223,1.0
897,205,3.0
582,159,3.0
18,383,3.0
736,109,4.0
542,192,5.0
91,2,2.0
609,285,5.0
238,40,3.0
390,329,4.0
615,297,3.0
896,61,2.0
767,253,1.0
159,239,5.0
875,314,2.0
80,137,4.0
386,165,5.0
709,302,5.0
48,127,5.0
32,101,1.0
201,68,4.0
400,57,5.0
83,106,3.0
423,332,5.0
872,133,3.0
704,32,3.0
107,66,3.0
711,288,3.0
241,390,5.0
687,397,4.0
684,9,4.0
485,117,3.0
798,340,4.0
689,16,3.0
214,230,4.0
181,233,5.0
554,392,2.0
860,371,5.0
700,290,5.0
752,373,4.0
608,76,4.0
383,178,5.0
204,238,4.0
108,165,1.0
274,280,3.0
464,298,4.0
396,27,2.0
516,163,4.0
925,72,1.0
420,240,5.0
804,260,3.0
571,259,5.0
113,73,3.0
918,236,5.0
114,365,5.0
311,168,2.0
888,300,4.0
84,236,3.0
842,157,3.0
924,378,3.0
915,287,5.0
702,398,4.0
315,198,3.0
265,57,2.0
58,337,4.0
186,280,2.0
62,81,4.0
487,249,5.0
515,236,4.0
99,323,3.0
404,301,4.0
683,155,2.0
146,235,4.0
864,99,3.0
789,396,5.0
715,25,1.0
807,283,1.0
219,156,4.0
743,338,4.0
727,184,4.0
302,67,4.0
335,211,3.0
817,18,2.0
119,16,3.0
492,123,3.0
803,105,3.0
981,149,3.0
734,47,5.0
167,87,2.0
926,248,3.0
353,144,3.0
515,237,3.0
26,18,4.0
131,17,5.0
582,185,5.0
824,76,2.0
6,34,4.0
255,297,5.0
32,10,5.0
731,349,5.0
156,27,5.0
892,285,3.0
911,45,3.0
294,288,2.0
163,76,4.0
107,119,2.0
609,181,5.0
598,65,4.0
615,24,5.0
391,253,4.0
973,4,4.0
466,104,4.0
564,82,1.0
351,217,3.0
893,182,5.0
208,127,3.0
429,296,4.0
675,350,5.0
877,162,4.0
408,349,3.0
946,78,3.0
628,354,4.0
291,285,4.0
463,395,3.0
463,313,5.0
343,55,5.0
260,365,5.0
998,88,4.0
390,340,5.0
966,361,2.0
185,365,5.0
8,142,4.0
796,390,3.0
132,356,4.0
906,102,3.0
429,75,1.0
803,236,3.0
567,254,5.0
329,324,4.0
370,159,5.0
377,145,2.0
706,197,5.0
333,76,4.0
278,8,4.0
711,252,5.0
982,18,2.0
253,4,1.0
749,179,5.0
293,258,3.0
597,295,5.0
950,206,1.0
13,270,5.0
505,89,4.0
215,304,3.0
121,310,4.0
305,84,2.0
661,220,3.0
609,324,3.0
390,186,2.0
849,147,1.0
529,387,4.0
62,196,3.0
635,254,4.0
162,316,3.0
813,331,5.0
9,251,4.0
778,104,4.0
669,174,4.0
730,201,2.0
496,301,4.0
374,53,3.0
132,199,5.0
395,83,5.0
398,69,4.0
423,140,4.0
340,374,4.0
257,363,5.0
922,357,3.0
867,90,2.0
732,286,4.0
639,126,5.0
198,351,5.0
231,191,4.0
16,113,4.0
906,306,4.0
580,127,3.0
466,336,5.0
448,342,4.0
284,151,5.0
886,383,4.0
585,322,5.0
666,188,3.0
987,183,3.0
917,25,1.0
302,369,4.0
659,280,3.0
496,72,4.0
980,321,5.0
396,153,4.0
226,326,4.0
419,3,2.0
519,361,5.0
168,163,3.0
380,11,4.0
971,131,2.0
316,92,4.0
950,111,4.0
412,61,4.0
622,400,4.0
125,203,4.0
260,23,4.0
272,344,3.0
418,53,3.0
228,180,5.0
712,192,4.0
552,398,4.0
530,222,2.0
423,360,4.0
849,348,3.0
212,170,4.0
577,18,3.0
19,82,1.0
519,320,3.0
540,348,3.0
286,254,1.0
201,292,4.0
335,78,2.0
638,10,4.0
919,308,4.0
816,325,4.0
473,257,5.0
762,184,3.0
408,399,1.0
593,49,5.0
964,95,4.0
74,37,2.0
187,384,4.0
778,235,5.0
426,392,4.0
408,307,1.0
149,364,4.0
799,140,3.0
305,31,4.0
116,209,4.0
72,128,3.0
830,314,2.0
70,8,1.0
287,234,5.0
344,371,5.0
809,257,2.0
754,289,4.0
892,313,4.0
84,218,4.0
962,345,3.0
211,205,2.0
877,238,4.0
607,146,5.0
818,125,4.0
162,217,3.0
623,286,4.0
493,25,1.0
982,67,3.0
478,216,5.0
433,109,4.0
602,389,3.0
295,17,5.0
355,80,1.0
352,378,5.0
131,123,5.0
592,251,4.0
74,379,5.0
111,199,3.0
20,205,4.0
9,364,2.0
152,80,5.0
702,334,3.0
375,22,4.0
282,305,3.0
662,108,3.0
564,142,4.0
704,158,3.0
744,160,1.0
51,215,5.0
884,204,5.0
275,176,4.0
930,362,5.0
795,51,3.0
635,227,5.0
584,114,4.0
641,105,5.0
64,392,4.0
439,385,4.0
200,69,4.0
706,234,5.0
586,152,2.0
659,51,3.0
522,103,4.0
578,264,4.0
818,351,3.0
607,187,3.0
744,334,5.0
345,206,3.0
233,63,3.0
780,340,3.0
561,395,5.0
905,82,5.0
942,220,5.0
234,157,4.0
297,236,4.0
1000,152,5.0
790,47,4.0
415,345,5.0
403,261,5.0
537,163,5.0
63,243,5.0
116,320,5.0
463,106,5.0
988,330,4.0
130,126,3.0
371,317,5.0
849,15,4.0
806,210,3.0
44,348,5.0
635,372,4.0
442,102,5.0
702,203,3.0
331,145,5.0
772,396,5.0
903,229,3.0
54,63,4.0
568,73,3.0
592,287,5.0
525,248,5.0
417,32,4.0
237,21,4.0
957,225,5.0
855,161,5.0
484,292,2.0
351,57,4.0
445,346,5.0
951,180,5.0
638,124,2.0
490,253,2.0
258,90,5.0
512,178,5.0
527,235,4.0
211,155,5.0
160,144,4.0
734,334,5.0
754,361,4.0
180,80,5.0
976,154,3.0
326,243,5.0
428,192,4.0
420,3,2.0
492,195,4.0
968,243,1.0
725,360,4.0
568,105,3.0
154,216,3.0
572,244,5.0
347,175,5.0
900,130,3.0
297,252,4.0
651,271,4.0
624,158,5.0
983,33,4.0
643,9,3.0
589,301,3.0
277,23,5.0
985,117,5.0
30,371,5.0
74,320,5.0
807,311,2.0
446,39,4.0
440,352,4.0
714,207,2.0
883,261,4.0
263,309,4.0
698,362,3.0
274,262,5.0
453,398,3.0
609,53,5.0
194,399,2.0
355,173,1.0
430,387,4.0
468,276,4.0
527,313,5.0
216,276,4.0
79,390,5.0
305,213,5.0
11,146,5.0
351,28,5.0
109,24,2.0
990,372,4.0
272,112,5.0
50,111,5.0
931,201,4.0
993,214,3.0
940,382,5.0
416,5,2.0
390,338,3.0
783,329,5.0
827,4,1.0
40,65,3.0
556,263,5.0
577,344,4.0
479,353,5.0
485,353,4.0
82,265,3.0
199,383,3.0
644,231,5.0
840,124,4.0
107,354,1.0
123,50,4.0
793,39,4.0
840,375,1.0
678,36,4.0
376,109,5.0
636,223,3.0
217,101,4.0
233,39,3.0
554,190,3.0
306,361,2.0
669,225,5.0
60,372,4.0
680,192,4.0
669,19,4.0
622,58,4.0
40,265,5.0
364,205,3.0
846,95,3.0
754,318,5.0
661,103,5.0
677,168,4.0
199,233,4.0
730,17,4.0
156,21,5.0
111,304,4.0
880,52,5.0
385,75,4.0
812,88,5.0
581,170,4.0
106,327,4.0
870,95,5.0
758,316,4.0
943,237,4.0
994,63,2.0
9,336,4.0
121,9,4.0
660,238,4.0
769,330,4.0
19,18,3.0
308,214,4.0
907,329,5.0
16,141,3.0
281,319,4.0
310,128,4.0
546,386,3.0
874,272,5.0
926,103,4.0
215,243,4.0
384,121,4.0
541,232,3.0
981,93,4.0
505,85,4.0
919,75,3.0
135,190,4.0
105,369,4.0
70,208,3.0
608,58,4.0
111,61,4.0
156,185,3.0
985,50,4.0
858,325,4.0
849,282,2.0
875,180,5.0
105,73,5.0
966,388,1.0
952,285,1.0
896,109,3.0
137,337,4.0
294,42,5.0
782,382,3.0
289,162,3.0
323,326,4.0
683,223,4.0
85,115,4.0
865,50,3.0
372,318,5.0
974,136,5.0
96,169,4.0
825,225,4.0
887,334,5.0
284,348,5.0
699,374,2.0
806,321,2.0
243,27,3.0
790,227,5.0
733,357,4.0
962,325,5.0
527,382,5.0
428,307,4.0
921,145,3.0
58,209,3.0
581,123,5.0
491,75,4.0
930,291,4.0
500,174,5.0
344,159,1.0
47,363,2.0
785,380,5.0
164,373,4.0
147,135,5.0
158,332,3.0
29,162,1.0
854,2,4.0
100,224,4.0
483,145,5.0
381,138,4.0
793,148,4.0
113,347,3.0
478,152,3.0
932,148,3.0
589,381,4.0
216,119,4.0
815,18,5.0
468,170,5.0
677,33,4.0
860,273,4.0
462,351,4.0
56,140,5.0
828,58,4.0
264,251,3.0
538,366,4.0
49,299,5.0
21,397,4.0
89,277,3.0
136,7,2.0
467,187,4.0
684,66,5.0
144,268,5.0
484,310,4.0
502,150,4.0
789,170,4.0
400,96,4.0
273,182,4.0
903,374,3.0
574,118,3.0
825,99,3.0
763,26,4.0
287,283,4.0
194,198,4.0
16,109,4.0
367,121,4.0
9,346,5.0
903,240,4.0
101,45,3.0
288,7,4.0
994,378,5.0
702,14,4.0
